TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
3346;2011;11;A; 114;150223; 1;w;22;  303;s;  204;-;   12;s;    6;-;  286;s;  270;s;   16;s;    0;s;    2;s;    0;s;    5;s;    7;s;    4;s;    3;s;  194;-;  183;-;   10;-;    1;-;    1;-;    0;-;    5;-;    1;-;    1;-;    3;-
3346;2011;11;A; 114;150223; 1;w;23;  199;s;  139;-;    7;s;    6;-;  189;s;  176;s;   11;s;    2;s;    1;s;    0;s;    3;s;    4;s;    2;s;    2;s;  132;-;  120;-;   10;-;    2;-;    1;-;    0;-;    1;-;    5;-;    3;-;    0;-
3346;2011;11;A; 114;150223; 1;w;24;  135;s;   89;-;    9;s;    6;-;  125;s;  117;s;    8;s;    0;s;    0;s;    0;s;    2;s;    7;s;    6;s;    1;s;   79;-;   66;-;   13;-;    0;-;    1;-;    1;-;    2;-;    3;-;    3;-;    3;-
3346;2011;11;A; 114;150224; 2;w;01;   62;s;   42;-;    7;s;    5;-;   54;s;   48;s;    6;s;    0;s;    0;s;    0;s;    1;s;    6;s;    5;s;    1;s;   37;-;   30;-;    6;-;    1;-;    0;-;    0;-;    1;-;    4;-;    3;-;    0;-
3346;2011;11;A; 114;150224; 2;w;02;   40;s;   26;-;    8;s;    7;-;   32;s;   29;s;    3;s;    0;s;    0;s;    0;s;    2;s;    6;s;    5;s;    0;s;   19;-;   15;-;    4;-;    0;-;    0;-;    0;-;    3;-;    4;-;    2;-;    0;-
3346;2011;11;A; 114;150224; 2;w;03;   35;s;   24;-;   13;s;    6;-;   22;s;   19;s;    3;s;    0;s;    0;s;    0;s;    5;s;    8;s;    5;s;    0;s;   18;-;   13;-;    5;-;    0;-;    0;-;    0;-;    5;-;    1;-;    1;-;    0;-
3346;2011;11;A; 114;150224; 2;w;04;   70;s;   48;-;   14;s;   12;-;   55;s;   44;s;   10;s;    1;s;    0;s;    0;s;    6;s;    8;s;    6;s;    1;s;   35;-;   27;-;    8;-;    0;-;    1;-;    0;-;    7;-;    5;-;    2;-;    0;-
3346;2011;11;A; 114;150224; 2;w;05;   90;s;  189;-;   29;s;   33;-;   60;s;   50;s;   10;s;    0;s;    0;s;    0;s;   13;s;   16;s;   11;s;    1;s;  151;-;  126;-;   23;-;    2;-;    1;-;    0;-;    9;-;   24;-;   15;-;    4;-
3346;2011;11;A; 114;150224; 2;w;06;  262;s;  763;-;   33;s;   68;-;  225;s;  199;s;   24;s;    2;s;    0;s;    0;s;   19;s;   14;s;   10;s;    4;s;  685;-;  609;-;   74;-;    2;-;    2;-;    0;-;   34;-;   34;-;   22;-;    8;-
3346;2011;11;A; 114;150224; 2;w;07;  619;s; 1705;-;   30;s;   96;-;  576;s;  503;s;   68;s;    5;s;    2;s;    0;s;   16;s;   14;s;    9;s;   11;s; 1571;-; 1198;-;  369;-;    4;-;   11;-;    0;-;   51;-;   45;-;   24;-;   27;-
3346;2011;11;A; 114;150224; 2;w;08;  933;s; 1914;-;   55;s;  101;-;  866;s;  764;s;   99;s;    3;s;    3;s;    0;s;   26;s;   29;s;   20;s;    9;s; 1780;-; 1513;-;  263;-;    4;-;   15;-;    0;-;   66;-;   35;-;   20;-;   18;-
3346;2011;11;A; 114;150224; 2;w;09;  918;s; 1481;-;   72;s;   86;-;  828;s;  739;s;   85;s;    4;s;    5;s;    0;s;   35;s;   37;s;   24;s;   13;s; 1370;-; 1191;-;  176;-;    3;-;    6;-;    2;-;   38;-;   46;-;   33;-;   19;-
3346;2011;11;A; 114;150224; 2;w;10;  700;s; 1114;-;   93;s;   92;-;  593;s;  515;s;   75;s;    3;s;    5;s;    7;s;   42;s;   44;s;   27;s;    9;s; 1002;-;  889;-;  112;-;    1;-;    6;-;    2;-;   40;-;   50;-;   34;-;   14;-
3346;2011;11;A; 114;150224; 2;w;11;  709;s;  857;-;   72;s;   83;-;  619;s;  546;s;   72;s;    1;s;    5;s;    0;s;   35;s;   37;s;   19;s;   13;s;  755;-;  664;-;   89;-;    2;-;    6;-;    2;-;   31;-;   50;-;   35;-;   13;-
3346;2011;11;A; 114;150224; 2;w;12;  736;s;  709;-;   78;s;   75;-;  635;s;  555;s;   80;s;    0;s;    8;s;    0;s;   37;s;   41;s;   26;s;   15;s;  616;-;  549;-;   66;-;    1;-;   11;-;    2;-;   32;-;   41;-;   23;-;    7;-
3346;2011;11;A; 114;150224; 2;w;13;  801;s;  687;-;   80;s;   65;-;  702;s;  617;s;   85;s;    0;s;    6;s;    1;s;   42;s;   37;s;   24;s;   13;s;  608;-;  553;-;   54;-;    1;-;    6;-;    3;-;   26;-;   36;-;   24;-;    8;-
3346;2011;11;A; 114;150224; 2;w;14;  904;s;  738;-;   76;s;   68;-;  801;s;  700;s;   94;s;    7;s;    9;s;    2;s;   40;s;   34;s;   21;s;   18;s;  663;-;  606;-;   53;-;    4;-;    4;-;    2;-;   26;-;   40;-;   24;-;    3;-
3346;2011;11;A; 114;150224; 2;w;15; 1123;s;  782;-;   81;s;   57;-; 1015;s;  890;s;  120;s;    5;s;    9;s;    0;s;   43;s;   38;s;   23;s;   18;s;  708;-;  626;-;   80;-;    2;-;    7;-;    1;-;   22;-;   34;-;   20;-;   10;-
3346;2011;11;A; 114;150224; 2;w;16; 1472;s;  868;-;   75;s;   54;-; 1366;s; 1165;s;  192;s;    9;s;   13;s;    2;s;   42;s;   31;s;   17;s;   18;s;  801;-;  716;-;   84;-;    1;-;    4;-;    2;-;   29;-;   23;-;   12;-;    9;-
3346;2011;11;A; 114;150224; 2;w;17; 1539;s;  974;-;   69;s;   33;-; 1434;s; 1146;s;  280;s;    8;s;   11;s;    2;s;   44;s;   23;s;   14;s;   25;s;  921;-;  829;-;   90;-;    2;-;    5;-;    1;-;   16;-;   16;-;   12;-;   15;-
3346;2011;11;A; 114;150224; 2;w;18; 1333;s;  968;-;   46;s;   21;-; 1262;s; 1108;s;  151;s;    3;s;    9;s;    0;s;   29;s;   17;s;   11;s;   16;s;  934;-;  847;-;   82;-;    5;-;    8;-;    1;-;    9;-;   11;-;    6;-;    5;-
3346;2011;11;A; 114;150224; 2;w;19;  978;s;  735;-;   30;s;   15;-;  935;s;  852;s;   77;s;    6;s;    4;s;    0;s;   17;s;   13;s;    8;s;    9;s;  711;-;  663;-;   46;-;    2;-;    3;-;    0;-;    8;-;    7;-;    6;-;    6;-
3346;2011;11;A; 114;150224; 2;w;20;  657;s;  444;-;   13;s;   12;-;  633;s;  584;s;   45;s;    4;s;    3;s;    0;s;    7;s;    6;s;    3;s;    8;s;  422;-;  391;-;   31;-;    0;-;    1;-;    2;-;    5;-;    5;-;    2;-;    9;-
3346;2011;11;A; 114;150224; 2;w;21;  442;s;  299;-;   11;s;    9;-;  426;s;  392;s;   30;s;    4;s;    1;s;    1;s;    5;s;    5;s;    4;s;    4;s;  288;-;  265;-;   23;-;    0;-;    1;-;    0;-;    5;-;    4;-;    4;-;    1;-
3346;2011;11;A; 114;150224; 2;w;22;  289;s;  231;-;    8;s;   10;-;  278;s;  261;s;   16;s;    1;s;    1;s;    0;s;    3;s;    5;s;    3;s;    2;s;  218;-;  207;-;   10;-;    1;-;    0;-;    0;-;    3;-;    7;-;    5;-;    3;-
3346;2011;11;A; 114;150224; 2;w;23;  255;s;  118;-;    8;s;    7;-;  244;s;  232;s;   12;s;    0;s;    1;s;    0;s;    4;s;    4;s;    3;s;    2;s;  108;-;  100;-;    8;-;    0;-;    0;-;    0;-;    4;-;    3;-;    3;-;    3;-
3346;2011;11;A; 114;150224; 2;w;24;  170;s;   84;-;    8;s;    9;-;  160;s;  148;s;   11;s;    1;s;    0;s;    0;s;    3;s;    5;s;    4;s;    2;s;   71;-;   59;-;   11;-;    1;-;    2;-;    0;-;    3;-;    6;-;    3;-;    2;-
3346;2011;11;A; 114;150225; 3;w;01;   62;s;   32;-;    9;s;    5;-;   52;s;   48;s;    4;s;    0;s;    0;s;    0;s;    1;s;    8;s;    7;s;    1;s;   25;-;   19;-;    6;-;    0;-;    0;-;    0;-;    3;-;    2;-;    1;-;    2;-
3346;2011;11;A; 114;150225; 3;w;02;   44;s;   17;-;   10;s;    6;-;   34;s;   30;s;    3;s;    1;s;    0;s;    0;s;    3;s;    7;s;    6;s;    0;s;   11;-;   11;-;    0;-;    0;-;    0;-;    0;-;    3;-;    3;-;    1;-;    0;-
3346;2011;11;A; 114;150225; 3;w;03;   47;s;   19;-;   11;s;    4;-;   35;s;   29;s;    6;s;    0;s;    0;s;    0;s;    6;s;    5;s;    3;s;    1;s;   14;-;   13;-;    1;-;    0;-;    0;-;    0;-;    3;-;    1;-;    1;-;    1;-
3346;2011;11;A; 114;150225; 3;w;04;   62;s;   52;-;   17;s;   13;-;   44;s;   38;s;    6;s;    0;s;    0;s;    0;s;    7;s;   10;s;    7;s;    1;s;   37;-;   31;-;    5;-;    1;-;    1;-;    0;-;    4;-;    9;-;    5;-;    1;-
3346;2011;11;A; 114;150225; 3;w;05;   91;s;  189;-;   26;s;   30;-;   64;s;   55;s;    7;s;    2;s;    0;s;    0;s;   13;s;   13;s;    9;s;    1;s;  154;-;  141;-;   13;-;    0;-;    1;-;    0;-;    9;-;   21;-;   17;-;    4;-
3346;2011;11;A; 114;150225; 3;w;06;  270;s;  747;-;   35;s;   61;-;  232;s;  207;s;   23;s;    2;s;    0;s;    0;s;   20;s;   15;s;   11;s;    3;s;  669;-;  594;-;   75;-;    0;-;    2;-;    0;-;   29;-;   32;-;   20;-;   15;-
3346;2011;11;A; 114;150225; 3;w;07;  635;s; 1637;-;   46;s;  102;-;  575;s;  503;s;   69;s;    3;s;    5;s;    0;s;   26;s;   20;s;   13;s;    9;s; 1498;-; 1142;-;  353;-;    3;-;   10;-;    1;-;   48;-;   53;-;   33;-;   27;-
3346;2011;11;A; 114;150225; 3;w;08;  872;s; 1855;-;   59;s;   89;-;  800;s;  705;s;   95;s;    0;s;    5;s;    0;s;   27;s;   32;s;   20;s;    8;s; 1715;-; 1445;-;  264;-;    6;-;   15;-;    0;-;   51;-;   38;-;   24;-;   36;-
3346;2011;11;A; 114;150225; 3;w;09;  985;s; 1381;-;   71;s;   73;-;  894;s;  797;s;   91;s;    6;s;    7;s;    1;s;   34;s;   36;s;   23;s;   13;s; 1275;-; 1103;-;  168;-;    4;-;   12;-;    2;-;   35;-;   36;-;   28;-;   21;-
3346;2011;11;A; 114;150225; 3;w;10;  764;s; 1010;-;   76;s;   84;-;  674;s;  598;s;   76;s;    0;s;    5;s;    7;s;   31;s;   38;s;   24;s;    9;s;  897;-;  792;-;  100;-;    5;-;   14;-;    2;-;   44;-;   38;-;   28;-;   15;-
3346;2011;11;A; 114;150225; 3;w;11;  775;s;  817;-;   82;s;   84;-;  674;s;  586;s;   81;s;    7;s;    7;s;    4;s;   34;s;   44;s;   27;s;   12;s;  708;-;  623;-;   84;-;    1;-;   10;-;    3;-;   29;-;   52;-;   40;-;   15;-
3346;2011;11;A; 114;150225; 3;w;12;  778;s;  710;-;   77;s;   75;-;  683;s;  599;s;   78;s;    6;s;    8;s;    2;s;   35;s;   40;s;   25;s;   10;s;  617;-;  526;-;   88;-;    3;-;    6;-;    1;-;   35;-;   39;-;   26;-;   12;-
3346;2011;11;A; 114;150225; 3;w;13;  783;s;  764;-;   74;s;   69;-;  691;s;  601;s;   80;s;   10;s;   10;s;    4;s;   37;s;   33;s;   21;s;    8;s;  679;-;  591;-;   85;-;    3;-;    9;-;    2;-;   30;-;   37;-;   25;-;    7;-
3346;2011;11;A; 114;150225; 3;w;14;  871;s;  788;-;   72;s;   65;-;  780;s;  682;s;   91;s;    7;s;    9;s;    2;s;   38;s;   32;s;   20;s;   10;s;  711;-;  639;-;   70;-;    2;-;    8;-;    3;-;   23;-;   39;-;   28;-;    4;-
3346;2011;11;A; 114;150225; 3;w;15; 1145;s;  818;-;   76;s;   45;-; 1040;s;  900;s;  133;s;    7;s;    9;s;    2;s;   43;s;   31;s;   19;s;   20;s;  758;-;  680;-;   77;-;    1;-;    7;-;    1;-;   22;-;   22;-;   12;-;    8;-
3346;2011;11;A; 114;150225; 3;w;16; 1413;s;  959;-;   82;s;   56;-; 1298;s; 1108;s;  183;s;    7;s;   15;s;    2;s;   44;s;   36;s;   22;s;   18;s;  886;-;  800;-;   84;-;    2;-;   11;-;    1;-;   29;-;   26;-;   19;-;    6;-
3346;2011;11;A; 114;150225; 3;w;17; 1585;s;  982;-;   78;s;   25;-; 1470;s; 1172;s;  288;s;   10;s;   15;s;    3;s;   45;s;   30;s;   17;s;   22;s;  939;-;  841;-;   95;-;    3;-;    7;-;    2;-;   18;-;    5;-;    2;-;   11;-
3346;2011;11;A; 114;150225; 3;w;18; 1323;s;  915;-;   53;s;   24;-; 1247;s; 1076;s;  159;s;   12;s;   10;s;    2;s;   33;s;   18;s;   11;s;   13;s;  878;-;  794;-;   83;-;    1;-;    4;-;    0;-;   11;-;   13;-;    8;-;    9;-
3346;2011;11;A; 114;150225; 3;w;19; 1017;s;  774;-;   33;s;   27;-;  965;s;  871;s;   88;s;    6;s;    7;s;    2;s;   19;s;   12;s;    8;s;   12;s;  742;-;  678;-;   62;-;    2;-;    0;-;    1;-;   19;-;    7;-;    6;-;    5;-
3346;2011;11;A; 114;150225; 3;w;20;  683;s;  477;-;   20;s;   13;-;  649;s;  596;s;   48;s;    5;s;    5;s;    0;s;   12;s;    8;s;    5;s;    9;s;  457;-;  416;-;   38;-;    3;-;    4;-;    2;-;    8;-;    3;-;    0;-;    3;-
3346;2011;11;A; 114;150225; 3;w;21;  452;s;  317;-;   12;s;    6;-;  434;s;  401;s;   32;s;    1;s;    2;s;    1;s;    6;s;    5;s;    4;s;    4;s;  307;-;  284;-;   23;-;    0;-;    1;-;    0;-;    4;-;    2;-;    2;-;    3;-
3346;2011;11;A; 114;150225; 3;w;22;  333;s;  236;-;   10;s;    5;-;  319;s;  293;s;   22;s;    4;s;    1;s;    0;s;    8;s;    2;s;    1;s;    3;s;  230;-;  213;-;   16;-;    1;-;    0;-;    1;-;    0;-;    4;-;    3;-;    1;-
3346;2011;11;A; 114;150225; 3;w;23;  292;s;  156;-;    8;s;    4;-;  282;s;  262;s;   17;s;    3;s;    0;s;    0;s;    5;s;    3;s;    2;s;    2;s;  152;-;  136;-;   16;-;    0;-;    0;-;    1;-;    1;-;    2;-;    2;-;    0;-
3346;2011;11;A; 114;150225; 3;w;24;  138;s;   83;-;    9;s;   10;-;  127;s;  119;s;    8;s;    0;s;    0;s;    0;s;    3;s;    6;s;    3;s;    2;s;   72;-;   64;-;    8;-;    0;-;    0;-;    0;-;    5;-;    5;-;    3;-;    1;-
3346;2011;11;A; 114;150226; 4;w;01;   92;s;   37;-;    9;s;    7;-;   81;s;   74;s;    7;s;    0;s;    1;s;    0;s;    3;s;    6;s;    5;s;    1;s;   29;-;   23;-;    6;-;    0;-;    0;-;    0;-;    4;-;    3;-;    3;-;    1;-
3346;2011;11;A; 114;150226; 4;w;02;   47;s;   27;-;    9;s;    8;-;   37;s;   32;s;    5;s;    0;s;    0;s;    0;s;    3;s;    6;s;    5;s;    1;s;   18;-;   12;-;    6;-;    0;-;    0;-;    0;-;    5;-;    3;-;    2;-;    1;-
3346;2011;11;A; 114;150226; 4;w;03;   44;s;   30;-;   12;s;    7;-;   30;s;   25;s;    5;s;    0;s;    0;s;    0;s;    3;s;    9;s;    6;s;    2;s;   22;-;   18;-;    4;-;    0;-;    0;-;    0;-;    2;-;    5;-;    5;-;    1;-
3346;2011;11;A; 114;150226; 4;w;04;   58;s;   46;-;   17;s;   10;-;   40;s;   34;s;    6;s;    0;s;    0;s;    0;s;    9;s;    8;s;    5;s;    1;s;   36;-;   29;-;    7;-;    0;-;    0;-;    0;-;    4;-;    6;-;    5;-;    0;-
3346;2011;11;A; 114;150226; 4;w;05;   97;s;  191;-;   24;s;   34;-;   71;s;   61;s;   10;s;    0;s;    1;s;    0;s;   13;s;   11;s;    8;s;    1;s;  153;-;  134;-;   19;-;    0;-;    0;-;    0;-;    8;-;   26;-;   17;-;    4;-
3346;2011;11;A; 114;150226; 4;w;06;  259;s;  782;-;   36;s;   66;-;  220;s;  198;s;   22;s;    0;s;    1;s;    0;s;   19;s;   17;s;   12;s;    2;s;  706;-;  626;-;   77;-;    3;-;    3;-;    0;-;   32;-;   34;-;   27;-;    7;-
3346;2011;11;A; 114;150226; 4;w;07;  613;s; 1642;-;   43;s;   97;-;  560;s;  495;s;   63;s;    2;s;    3;s;    0;s;   26;s;   17;s;   11;s;    7;s; 1501;-; 1154;-;  342;-;    5;-;   17;-;    0;-;   56;-;   41;-;   26;-;   27;-
3346;2011;11;A; 114;150226; 4;w;08;  831;s; 1792;-;   52;s;   83;-;  764;s;  685;s;   79;s;    0;s;    7;s;    0;s;   24;s;   28;s;   20;s;    8;s; 1666;-; 1404;-;  259;-;    3;-;   17;-;    0;-;   48;-;   35;-;   19;-;   26;-
3346;2011;11;A; 114;150226; 4;w;09;  874;s; 1429;-;   75;s;   74;-;  783;s;  693;s;   89;s;    1;s;    4;s;    2;s;   33;s;   40;s;   27;s;   12;s; 1324;-; 1154;-;  168;-;    2;-;   13;-;    3;-;   46;-;   25;-;   22;-;   18;-
3346;2011;11;A; 114;150226; 4;w;10;  794;s; 1100;-;   84;s;   93;-;  691;s;  622;s;   66;s;    3;s;    8;s;    6;s;   35;s;   43;s;   28;s;   11;s;  985;-;  857;-;  122;-;    6;-;    8;-;    0;-;   44;-;   49;-;   38;-;   14;-
3346;2011;11;A; 114;150226; 4;w;11;  812;s;  827;-;   80;s;   89;-;  715;s;  633;s;   77;s;    5;s;    9;s;    2;s;   39;s;   39;s;   26;s;    8;s;  720;-;  641;-;   79;-;    0;-;    8;-;    0;-;   38;-;   51;-;   35;-;   10;-
3346;2011;11;A; 114;150226; 4;w;12;  834;s;  743;-;   73;s;   62;-;  742;s;  638;s;  103;s;    1;s;    7;s;    1;s;   38;s;   34;s;   23;s;   12;s;  672;-;  581;-;   87;-;    4;-;    2;-;    3;-;   28;-;   31;-;   21;-;    7;-
3346;2011;11;A; 114;150226; 4;w;13;  913;s;  785;-;   77;s;   66;-;  817;s;  717;s;   95;s;    5;s;   10;s;    2;s;   40;s;   35;s;   23;s;    9;s;  706;-;  628;-;   76;-;    2;-;    6;-;    3;-;   30;-;   33;-;   20;-;    7;-
3346;2011;11;A; 114;150226; 4;w;14;  930;s;  832;-;   76;s;   57;-;  836;s;  719;s;  113;s;    4;s;    8;s;    2;s;   36;s;   38;s;   26;s;   10;s;  761;-;  677;-;   80;-;    4;-;    6;-;    2;-;   32;-;   23;-;   13;-;    8;-
3346;2011;11;A; 114;150226; 4;w;15; 1231;s;  863;-;   86;s;   62;-; 1109;s;  966;s;  139;s;    4;s;   15;s;    2;s;   47;s;   37;s;   24;s;   21;s;  787;-;  710;-;   74;-;    3;-;    3;-;    3;-;   37;-;   22;-;   15;-;   11;-
3346;2011;11;A; 114;150226; 4;w;16; 1435;s;  968;-;   77;s;   55;-; 1329;s; 1130;s;  191;s;    8;s;   10;s;    4;s;   42;s;   31;s;   18;s;   19;s;  898;-;  807;-;   84;-;    7;-;    3;-;    3;-;   25;-;   27;-;   16;-;   12;-
3346;2011;11;A; 114;150226; 4;w;17; 1616;s; 1131;-;   71;s;   32;-; 1511;s; 1234;s;  269;s;    8;s;   10;s;    2;s;   40;s;   29;s;   15;s;   24;s; 1086;-;  984;-;   95;-;    7;-;    4;-;    1;-;   16;-;   15;-;   12;-;    9;-
3346;2011;11;A; 114;150226; 4;w;18; 1433;s; 1140;-;   50;s;   28;-; 1351;s; 1170;s;  173;s;    8;s;    9;s;    1;s;   29;s;   20;s;   12;s;   23;s; 1097;-; 1006;-;   89;-;    2;-;    5;-;    4;-;   11;-;   13;-;   12;-;   10;-
3346;2011;11;A; 114;150226; 4;w;19; 1246;s;  829;-;   32;s;   22;-; 1190;s; 1081;s;  103;s;    6;s;    6;s;    2;s;   19;s;   11;s;    8;s;   18;s;  798;-;  732;-;   61;-;    5;-;    6;-;    1;-;   10;-;   11;-;    8;-;    3;-
3346;2011;11;A; 114;150226; 4;w;20;  773;s;  566;-;   20;s;   14;-;  740;s;  679;s;   57;s;    4;s;    5;s;    0;s;   12;s;    8;s;    6;s;    8;s;  546;-;  501;-;   40;-;    5;-;    3;-;    1;-;    6;-;    7;-;    5;-;    3;-
3346;2011;11;A; 114;150226; 4;w;21;  537;s;  351;-;   19;s;    7;-;  508;s;  469;s;   36;s;    3;s;    3;s;    3;s;   10;s;    6;s;    4;s;    7;s;  338;-;  312;-;   25;-;    1;-;    2;-;    0;-;    5;-;    2;-;    1;-;    4;-
3346;2011;11;A; 114;150226; 4;w;22;  398;s;  286;-;   11;s;   10;-;  381;s;  353;s;   25;s;    3;s;    2;s;    0;s;    4;s;    7;s;    5;s;    4;s;  272;-;  249;-;   22;-;    1;-;    1;-;    0;-;    4;-;    6;-;    6;-;    3;-
3346;2011;11;A; 114;150226; 4;w;23;  293;s;  172;-;    9;s;    7;-;  281;s;  265;s;   14;s;    2;s;    1;s;    0;s;    4;s;    5;s;    3;s;    2;s;  163;-;  151;-;   11;-;    1;-;    1;-;    1;-;    0;-;    6;-;    4;-;    1;-
3346;2011;11;A; 114;150226; 4;w;24;  186;s;   96;-;    9;s;    5;-;  173;s;  160;s;   13;s;    0;s;    0;s;    2;s;    3;s;    4;s;    3;s;    4;s;   90;-;   81;-;    9;-;    0;-;    0;-;    1;-;    2;-;    2;-;    2;-;    1;-
3346;2011;11;A; 114;150227; 5;w;01;   99;s;   47;-;    6;s;    6;-;   90;s;   78;s;   12;s;    0;s;    0;s;    0;s;    1;s;    5;s;    4;s;    3;s;   40;-;   31;-;    9;-;    0;-;    0;-;    0;-;    5;-;    1;-;    1;-;    1;-
3346;2011;11;A; 114;150227; 5;w;02;   62;s;   33;-;    9;s;    6;-;   52;s;   43;s;    7;s;    2;s;    0;s;    0;s;    3;s;    6;s;    5;s;    1;s;   27;-;   22;-;    4;-;    1;-;    0;-;    0;-;    2;-;    4;-;    1;-;    0;-
3346;2011;11;A; 114;150227; 5;w;03;   63;s;   24;-;   10;s;    2;-;   52;s;   43;s;    9;s;    0;s;    0;s;    0;s;    4;s;    6;s;    4;s;    1;s;   22;-;   17;-;    5;-;    0;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-
3346;2011;11;A; 114;150227; 5;w;04;   58;s;   53;-;   15;s;   11;-;   41;s;   37;s;    4;s;    0;s;    1;s;    0;s;    6;s;    9;s;    6;s;    1;s;   36;-;   29;-;    7;-;    0;-;    1;-;    0;-;    5;-;    6;-;    4;-;    5;-
3346;2011;11;A; 114;150227; 5;w;05;   91;s;  162;-;   22;s;   26;-;   66;s;   59;s;    7;s;    0;s;    1;s;    0;s;   13;s;    9;s;    6;s;    2;s;  134;-;  120;-;   14;-;    0;-;    1;-;    0;-;   12;-;   14;-;    8;-;    1;-
3346;2011;11;A; 114;150227; 5;w;06;  239;s;  746;-;   35;s;   72;-;  198;s;  179;s;   19;s;    0;s;    3;s;    0;s;   20;s;   15;s;   12;s;    3;s;  662;-;  594;-;   64;-;    4;-;    1;-;    0;-;   33;-;   39;-;   27;-;   11;-
3346;2011;11;A; 114;150227; 5;w;07;  555;s; 1532;-;   41;s;  103;-;  507;s;  448;s;   55;s;    4;s;    1;s;    0;s;   23;s;   18;s;   11;s;    6;s; 1393;-; 1074;-;  314;-;    5;-;   13;-;    0;-;   52;-;   51;-;   36;-;   23;-
3346;2011;11;A; 114;150227; 5;w;08;  892;s; 1675;-;   53;s;   97;-;  819;s;  741;s;   77;s;    1;s;    4;s;    1;s;   25;s;   27;s;   18;s;   16;s; 1541;-; 1316;-;  221;-;    4;-;   16;-;    0;-;   50;-;   47;-;   30;-;   21;-
3346;2011;11;A; 114;150227; 5;w;09;  847;s; 1240;-;   78;s;   90;-;  756;s;  664;s;   88;s;    4;s;    5;s;    5;s;   37;s;   36;s;   24;s;    8;s; 1127;-;  973;-;  151;-;    3;-;    7;-;    3;-;   44;-;   43;-;   26;-;   16;-
3346;2011;11;A; 114;150227; 5;w;10;  808;s;  969;-;   98;s;   83;-;  697;s;  619;s;   75;s;    3;s;    3;s;    9;s;   41;s;   48;s;   31;s;   10;s;  870;-;  760;-;  106;-;    4;-;    8;-;    0;-;   40;-;   43;-;   32;-;    8;-
3346;2011;11;A; 114;150227; 5;w;11; 1011;s;  819;-;   88;s;   88;-;  902;s;  792;s;  102;s;    8;s;   10;s;    4;s;   41;s;   43;s;   24;s;   11;s;  719;-;  632;-;   85;-;    2;-;    7;-;    5;-;   29;-;   54;-;   42;-;    5;-
3346;2011;11;A; 114;150227; 5;w;12; 1017;s;  724;-;   82;s;   74;-;  914;s;  790;s;  120;s;    4;s;    8;s;    2;s;   40;s;   40;s;   27;s;   13;s;  639;-;  551;-;   86;-;    2;-;    6;-;    1;-;   29;-;   44;-;   25;-;    5;-
3346;2011;11;A; 114;150227; 5;w;13; 1242;s;  908;-;   89;s;   71;-; 1128;s;  988;s;  131;s;    9;s;   10;s;    2;s;   49;s;   38;s;   23;s;   15;s;  827;-;  751;-;   72;-;    4;-;    1;-;    2;-;   24;-;   45;-;   34;-;    9;-
3346;2011;11;A; 114;150227; 5;w;14; 1482;s; 1018;-;   79;s;   51;-; 1367;s; 1176;s;  175;s;   16;s;   15;s;    2;s;   42;s;   35;s;   24;s;   21;s;  950;-;  853;-;   96;-;    1;-;    7;-;    2;-;   22;-;   27;-;   19;-;   10;-
3346;2011;11;A; 114;150227; 5;w;15; 1657;s; 1074;-;   72;s;   54;-; 1551;s; 1360;s;  188;s;    3;s;   16;s;    3;s;   40;s;   29;s;   18;s;   18;s; 1003;-;  929;-;   73;-;    1;-;    8;-;    4;-;   23;-;   27;-;   16;-;    9;-
3346;2011;11;A; 114;150227; 5;w;16; 1690;s; 1198;-;   70;s;   49;-; 1586;s; 1389;s;  186;s;   11;s;   14;s;    0;s;   39;s;   31;s;   19;s;   20;s; 1122;-; 1045;-;   71;-;    6;-;   13;-;    1;-;   31;-;   17;-;   13;-;   14;-
3346;2011;11;A; 114;150227; 5;w;17; 1666;s; 1221;-;   51;s;   28;-; 1584;s; 1406;s;  166;s;   12;s;   13;s;    3;s;   30;s;   18;s;   11;s;   18;s; 1167;-; 1049;-;  107;-;   11;-;    8;-;    1;-;   18;-;    9;-;    2;-;   18;-
3346;2011;11;A; 114;150227; 5;w;18; 1393;s; 1238;-;   39;s;   32;-; 1330;s; 1206;s;  117;s;    7;s;   10;s;    3;s;   23;s;   13;s;    9;s;   14;s; 1184;-; 1068;-;  111;-;    5;-;    7;-;    3;-;   17;-;   12;-;    6;-;   15;-
